rt,key_press,correct,coherent_movement_direction,coherent_orientation,task_type,task_transition,congruency,id,run
979,f,TRUE,0,180,or,switch,incongruent,5,9
999,j,TRUE,180,0,or,repetition,incongruent,5,9
600,j,TRUE,0,0,mov,switch,congruent,5,9
1259,j,TRUE,0,0,or,switch,congruent,5,9
563,f,TRUE,0,180,or,repetition,incongruent,5,9
580,f,TRUE,180,0,mov,switch,incongruent,5,9
621,f,TRUE,180,180,or,switch,congruent,5,9
714,j,TRUE,180,0,or,repetition,incongruent,5,9
729,j,TRUE,180,0,or,repetition,incongruent,5,9
479,f,TRUE,180,0,mov,switch,incongruent,5,9
617,j,TRUE,0,0,or,switch,congruent,5,9
727,f,TRUE,180,180,or,repetition,congruent,5,9
775,j,FALSE,0,180,or,repetition,incongruent,5,9
496,j,TRUE,0,180,mov,switch,incongruent,5,9
755,j,TRUE,0,0,mov,repetition,congruent,5,9
1232,f,TRUE,0,180,or,switch,incongruent,5,9
1434,j,TRUE,0,0,mov,switch,congruent,5,9
694,f,TRUE,180,180,or,switch,congruent,5,9
975,f,TRUE,180,180,or,repetition,congruent,5,9
909,j,TRUE,0,0,or,repetition,congruent,5,9
499,j,TRUE,0,0,mov,switch,congruent,5,9
916,j,TRUE,0,180,mov,repetition,incongruent,5,9
513,f,TRUE,180,0,mov,repetition,incongruent,5,9
582,f,TRUE,180,0,mov,repetition,incongruent,5,9
676,j,TRUE,0,0,or,switch,congruent,5,9
962,f,FALSE,0,0,or,repetition,congruent,5,9
639,j,TRUE,0,180,mov,switch,incongruent,5,9
1057,j,TRUE,0,180,mov,repetition,incongruent,5,9
1026,j,TRUE,180,0,or,switch,incongruent,5,9
493,f,TRUE,180,180,mov,switch,congruent,5,9
667,f,TRUE,180,0,mov,repetition,incongruent,5,9
872,j,TRUE,0,0,or,switch,congruent,5,9
621,j,TRUE,0,180,mov,switch,incongruent,5,9
1087,f,TRUE,180,180,mov,repetition,congruent,5,9
942,f,TRUE,0,180,or,switch,incongruent,5,9
597,f,TRUE,180,180,mov,switch,congruent,5,9
1196,j,TRUE,0,0,or,switch,congruent,5,9
1015,j,TRUE,0,0,mov,switch,congruent,5,9
728,f,TRUE,180,180,mov,repetition,congruent,5,9
1302,j,FALSE,180,0,mov,repetition,incongruent,5,9
1277,f,TRUE,180,180,mov,repetition,congruent,5,9
796,f,TRUE,180,180,mov,repetition,congruent,5,9
798,f,TRUE,180,0,mov,repetition,incongruent,5,9
1007,f,TRUE,180,0,mov,repetition,incongruent,5,9
962,j,TRUE,0,0,or,switch,congruent,5,9
855,j,TRUE,0,180,mov,switch,incongruent,5,9
664,f,FALSE,180,0,or,switch,incongruent,5,9
768,f,TRUE,180,180,mov,switch,congruent,5,9
871,j,TRUE,0,180,mov,repetition,incongruent,5,9
683,j,TRUE,0,0,mov,repetition,congruent,5,9
814,j,TRUE,180,0,or,switch,incongruent,5,9
795,f,TRUE,180,180,or,repetition,congruent,5,9
719,f,TRUE,180,0,mov,switch,incongruent,5,9
906,f,TRUE,180,0,mov,repetition,incongruent,5,9
1448,j,FALSE,180,180,or,switch,congruent,5,9
1301,j,TRUE,0,180,mov,switch,incongruent,5,9
767,f,TRUE,180,180,or,switch,congruent,5,9
842,j,TRUE,0,0,or,repetition,congruent,5,9
1315,j,TRUE,0,0,or,repetition,congruent,5,9
1001,f,FALSE,180,0,or,repetition,incongruent,5,9
1302,j,TRUE,180,0,or,repetition,incongruent,5,9
1038,j,FALSE,0,180,or,repetition,incongruent,5,9
514,f,TRUE,180,0,mov,switch,incongruent,5,9
1266,j,TRUE,180,0,or,switch,incongruent,5,9
817,f,TRUE,180,180,or,repetition,congruent,5,9
702,f,TRUE,180,180,mov,switch,congruent,5,9
740,f,TRUE,0,180,or,switch,incongruent,5,9
583,j,TRUE,0,180,mov,switch,incongruent,5,9
981,f,TRUE,180,180,mov,repetition,congruent,5,9
775,f,TRUE,0,180,or,switch,incongruent,5,9
588,j,TRUE,180,0,or,repetition,incongruent,5,9
655,j,TRUE,0,180,mov,switch,incongruent,5,9
801,f,TRUE,180,180,mov,repetition,congruent,5,9
678,j,TRUE,0,180,mov,repetition,incongruent,5,9
791,f,TRUE,180,180,mov,repetition,congruent,5,9
681,j,TRUE,0,0,mov,repetition,congruent,5,9
936,f,TRUE,180,180,or,switch,congruent,5,9
970,f,TRUE,0,180,or,repetition,incongruent,5,9
798,f,TRUE,0,180,or,repetition,incongruent,5,9
879,f,TRUE,180,180,or,repetition,congruent,5,9
548,j,TRUE,0,0,mov,switch,congruent,5,9
773,j,TRUE,180,0,or,switch,incongruent,5,9
1161,f,TRUE,180,0,mov,switch,incongruent,5,9
997,f,TRUE,0,180,or,switch,incongruent,5,9
634,j,TRUE,180,0,or,repetition,incongruent,5,9
897,j,TRUE,180,0,or,null,incongruent,5,10
635,j,TRUE,0,0,mov,switch,congruent,5,10
709,f,TRUE,180,180,or,switch,congruent,5,10
949,j,TRUE,180,0,or,repetition,incongruent,5,10
523,j,TRUE,0,0,mov,switch,congruent,5,10
1080,f,TRUE,0,180,or,switch,incongruent,5,10
869,f,TRUE,0,180,or,repetition,incongruent,5,10
883,j,TRUE,180,0,or,repetition,incongruent,5,10
872,f,TRUE,180,180,mov,switch,congruent,5,10
755,j,TRUE,0,0,mov,repetition,congruent,5,10
875,f,TRUE,180,180,or,switch,congruent,5,10
1239,j,FALSE,180,180,or,repetition,congruent,5,10
713,j,TRUE,0,0,or,repetition,congruent,5,10
801,f,TRUE,180,180,or,repetition,congruent,5,10
435,j,TRUE,0,180,mov,switch,incongruent,5,10
677,j,TRUE,0,180,mov,repetition,incongruent,5,10
1031,j,TRUE,0,0,or,switch,congruent,5,10
505,f,TRUE,180,180,mov,switch,congruent,5,10
792,j,TRUE,180,0,or,switch,incongruent,5,10
537,f,TRUE,180,180,mov,switch,congruent,5,10
602,f,TRUE,180,0,mov,repetition,incongruent,5,10
528,f,TRUE,180,180,mov,repetition,congruent,5,10
821,f,TRUE,180,180,or,switch,congruent,5,10
484,j,TRUE,0,180,mov,switch,incongruent,5,10
678,j,TRUE,0,0,mov,repetition,congruent,5,10
486,j,TRUE,0,0,mov,repetition,congruent,5,10
564,f,TRUE,180,0,mov,repetition,incongruent,5,10
604,f,TRUE,0,180,or,switch,incongruent,5,10
924,f,TRUE,180,180,or,repetition,congruent,5,10
884,j,TRUE,180,0,or,repetition,incongruent,5,10
733,f,TRUE,0,180,or,repetition,incongruent,5,10
651,f,TRUE,180,180,or,repetition,congruent,5,10
247,j,FALSE,180,180,mov,switch,congruent,5,10
1137,f,TRUE,180,180,mov,repetition,congruent,5,10
539,j,TRUE,0,0,mov,repetition,congruent,5,10
712,j,TRUE,180,0,or,switch,incongruent,5,10
547,f,TRUE,180,0,mov,switch,incongruent,5,10
553,j,TRUE,0,180,mov,repetition,incongruent,5,10
1024,j,TRUE,0,0,or,switch,congruent,5,10
493,f,TRUE,0,180,or,repetition,incongruent,5,10
647,j,TRUE,0,0,mov,switch,congruent,5,10
977,f,TRUE,0,180,or,switch,incongruent,5,10
1286,j,FALSE,180,180,or,repetition,congruent,5,10
447,j,TRUE,0,180,mov,switch,incongruent,5,10
824,f,FALSE,180,0,or,switch,incongruent,5,10
1060,j,TRUE,180,0,or,repetition,incongruent,5,10
429,j,TRUE,0,0,mov,switch,congruent,5,10
1060,f,FALSE,0,0,or,switch,congruent,5,10
606,j,TRUE,0,180,mov,switch,incongruent,5,10
680,f,TRUE,180,180,or,switch,congruent,5,10
935,j,TRUE,180,0,or,repetition,incongruent,5,10
633,f,TRUE,180,180,mov,switch,congruent,5,10
809,f,TRUE,180,180,or,switch,congruent,5,10
1015,f,TRUE,180,0,mov,switch,incongruent,5,10
579,j,TRUE,0,180,mov,repetition,incongruent,5,10
617,j,TRUE,0,0,mov,repetition,congruent,5,10
574,f,TRUE,180,180,or,switch,congruent,5,10
504,j,TRUE,0,0,or,repetition,congruent,5,10
584,j,TRUE,0,180,mov,switch,incongruent,5,10
600,f,TRUE,180,0,mov,repetition,incongruent,5,10
469,j,TRUE,0,180,mov,repetition,incongruent,5,10
896,f,TRUE,0,180,or,switch,incongruent,5,10
422,j,TRUE,0,0,mov,switch,congruent,5,10
883,j,TRUE,180,0,or,switch,incongruent,5,10
910,j,TRUE,180,0,or,repetition,incongruent,5,10
921,j,TRUE,0,0,or,repetition,congruent,5,10
845,j,TRUE,0,0,or,repetition,congruent,5,10
634,j,TRUE,0,0,or,repetition,congruent,5,10
970,f,TRUE,0,180,or,repetition,incongruent,5,10
464,f,TRUE,180,180,mov,switch,congruent,5,10
935,j,TRUE,0,0,or,switch,congruent,5,10
553,f,TRUE,180,0,mov,switch,incongruent,5,10
597,j,TRUE,0,0,or,switch,congruent,5,10
1028,j,TRUE,0,0,mov,switch,congruent,5,10
676,f,TRUE,180,0,mov,repetition,incongruent,5,10
844,j,TRUE,0,0,or,switch,congruent,5,10
737,j,TRUE,0,0,or,repetition,congruent,5,10
693,f,TRUE,180,0,mov,switch,incongruent,5,10
517,f,TRUE,180,180,mov,repetition,congruent,5,10
601,j,TRUE,0,180,mov,repetition,incongruent,5,10
1159,f,TRUE,0,180,or,switch,incongruent,5,10
719,f,TRUE,180,180,mov,switch,congruent,5,10
460,j,TRUE,0,0,mov,repetition,congruent,5,10
538,f,TRUE,180,0,mov,repetition,incongruent,5,10
702,f,TRUE,180,180,or,switch,congruent,5,10
638,f,TRUE,180,0,mov,switch,incongruent,5,10
567,j,TRUE,0,180,mov,repetition,incongruent,5,10
710,f,TRUE,0,180,or,switch,incongruent,5,10
1189,f,TRUE,0,180,or,repetition,incongruent,5,10
1158,f,TRUE,0,180,or,repetition,incongruent,5,10
646,j,TRUE,180,0,or,repetition,incongruent,5,10
524,f,TRUE,180,180,mov,switch,congruent,5,10
552,f,TRUE,180,180,mov,repetition,congruent,5,10
530,f,TRUE,180,0,mov,repetition,incongruent,5,10
548,f,TRUE,180,0,mov,repetition,incongruent,5,10
772,j,TRUE,0,180,mov,repetition,incongruent,5,10
578,j,TRUE,0,180,mov,null,incongruent,4,6
362,f,TRUE,180,180,mov,repetition,congruent,4,6
1021,f,TRUE,180,180,or,switch,congruent,4,6
983,f,TRUE,0,180,or,repetition,incongruent,4,6
531,j,TRUE,0,180,mov,switch,incongruent,4,6
459,f,TRUE,180,0,mov,repetition,incongruent,4,6
399,j,TRUE,0,180,mov,repetition,incongruent,4,6
856,f,TRUE,0,180,or,switch,incongruent,4,6
639,j,TRUE,0,0,or,repetition,congruent,4,6
448,f,TRUE,180,0,mov,switch,incongruent,4,6
985,f,TRUE,180,180,or,switch,congruent,4,6
490,f,TRUE,180,180,mov,switch,congruent,4,6
469,j,TRUE,0,180,mov,repetition,incongruent,4,6
467,f,TRUE,180,180,mov,repetition,congruent,4,6
446,j,TRUE,0,0,mov,repetition,congruent,4,6
1101,j,TRUE,180,0,or,switch,incongruent,4,6
546,f,TRUE,0,180,or,repetition,incongruent,4,6
487,j,TRUE,0,180,mov,switch,incongruent,4,6
528,j,TRUE,0,180,mov,repetition,incongruent,4,6
840,j,TRUE,0,180,mov,repetition,incongruent,4,6
436,f,TRUE,180,180,mov,repetition,congruent,4,6
1069,j,TRUE,180,0,or,switch,incongruent,4,6
662,j,TRUE,0,0,or,repetition,congruent,4,6
897,j,TRUE,0,0,or,repetition,congruent,4,6
667,j,TRUE,180,0,or,repetition,incongruent,4,6
519,j,TRUE,180,0,or,repetition,incongruent,4,6
978,f,TRUE,0,180,or,repetition,incongruent,4,6
400,j,TRUE,0,0,mov,switch,congruent,4,6
451,j,TRUE,0,0,mov,repetition,congruent,4,6
1236,j,TRUE,180,0,or,switch,incongruent,4,6
392,j,TRUE,0,0,mov,switch,congruent,4,6
1436,j,TRUE,0,0,or,switch,congruent,4,6
429,j,TRUE,0,180,mov,switch,incongruent,4,6
1071,j,TRUE,0,0,or,switch,congruent,4,6
1121,f,TRUE,180,180,or,repetition,congruent,4,6
723,j,TRUE,180,0,or,repetition,incongruent,4,6
947,f,TRUE,180,180,or,repetition,congruent,4,6
808,j,TRUE,0,0,or,repetition,congruent,4,6
398,f,TRUE,180,180,mov,switch,congruent,4,6
723,f,TRUE,180,180,or,switch,congruent,4,6
390,f,TRUE,180,0,mov,switch,incongruent,4,6
857,j,TRUE,180,0,or,switch,incongruent,4,6
367,j,TRUE,0,0,mov,switch,congruent,4,6
741,f,TRUE,180,180,or,switch,congruent,4,6
708,f,TRUE,0,180,or,repetition,incongruent,4,6
557,f,TRUE,180,180,mov,switch,congruent,4,6
462,f,TRUE,180,180,mov,repetition,congruent,4,6
855,f,TRUE,0,180,or,switch,incongruent,4,6
590,f,TRUE,180,180,or,repetition,congruent,4,6
445,f,TRUE,180,0,mov,switch,incongruent,4,6
1372,j,TRUE,180,0,or,switch,incongruent,4,6
667,f,TRUE,180,0,mov,switch,incongruent,4,6
696,f,TRUE,0,180,or,switch,incongruent,4,6
426,f,TRUE,180,180,mov,switch,congruent,4,6
424,j,TRUE,0,180,mov,repetition,incongruent,4,6
430,f,TRUE,180,0,mov,repetition,incongruent,4,6
1030,j,TRUE,0,0,or,switch,congruent,4,6
718,j,TRUE,0,0,mov,switch,congruent,4,6
681,f,TRUE,0,180,or,switch,incongruent,4,6
492,j,TRUE,0,180,mov,switch,incongruent,4,6
835,f,TRUE,0,180,or,switch,incongruent,4,6
402,f,TRUE,180,0,mov,switch,incongruent,4,6
465,f,TRUE,180,0,mov,repetition,incongruent,4,6
497,f,TRUE,0,180,or,switch,incongruent,4,6
723,j,TRUE,180,0,or,repetition,incongruent,4,6
1169,j,TRUE,0,0,or,repetition,congruent,4,6
668,f,TRUE,0,180,or,repetition,incongruent,4,6
1380,j,TRUE,0,0,or,repetition,congruent,4,6
539,j,TRUE,0,0,mov,switch,congruent,4,6
409,j,TRUE,0,0,mov,repetition,congruent,4,6
438,j,TRUE,0,180,mov,repetition,incongruent,4,6
813,j,TRUE,0,0,or,switch,congruent,4,6
1000,f,TRUE,0,180,or,repetition,incongruent,4,6
1171,f,TRUE,180,180,or,repetition,congruent,4,6
640,f,TRUE,180,180,mov,switch,congruent,4,6
514,j,TRUE,0,180,mov,repetition,incongruent,4,6
757,f,TRUE,180,180,or,switch,congruent,4,6
437,f,TRUE,180,0,mov,switch,incongruent,4,6
711,j,TRUE,180,0,or,switch,incongruent,4,6
700,f,TRUE,180,180,or,repetition,congruent,4,6
546,f,TRUE,180,180,or,repetition,congruent,4,6
472,f,TRUE,180,0,mov,switch,incongruent,4,6
903,j,TRUE,180,0,or,switch,incongruent,4,6
467,f,TRUE,180,180,mov,switch,congruent,4,6
392,f,TRUE,180,180,mov,repetition,congruent,4,6
510,j,TRUE,0,0,mov,repetition,congruent,4,6
409,j,TRUE,0,0,mov,repetition,congruent,4,6
340,f,TRUE,180,180,mov,repetition,congruent,4,6
433,j,TRUE,0,0,mov,repetition,congruent,4,6
318,f,TRUE,180,0,mov,repetition,incongruent,4,6
393,f,TRUE,180,0,mov,repetition,incongruent,4,6
523,f,TRUE,180,180,or,switch,congruent,4,6
694,j,TRUE,0,0,or,repetition,congruent,4,6
779,j,TRUE,0,0,mov,switch,congruent,4,6
431,f,FALSE,180,0,or,switch,incongruent,4,6
1088,j,TRUE,0,0,or,repetition,congruent,4,6
377,j,TRUE,0,0,mov,null,congruent,4,7
760,f,TRUE,180,180,or,switch,congruent,4,7
365,f,TRUE,180,180,mov,switch,congruent,4,7
546,j,TRUE,0,0,or,switch,congruent,4,7
458,j,TRUE,0,0,or,repetition,congruent,4,7
418,j,TRUE,0,0,mov,switch,congruent,4,7
416,j,TRUE,0,180,mov,repetition,incongruent,4,7
869,f,TRUE,180,180,or,switch,congruent,4,7
524,f,TRUE,180,0,mov,switch,incongruent,4,7
596,f,TRUE,180,180,mov,repetition,congruent,4,7
489,f,TRUE,180,0,mov,repetition,incongruent,4,7
446,f,TRUE,180,180,mov,repetition,congruent,4,7
1481,f,TRUE,0,180,or,switch,incongruent,4,7
1322,f,TRUE,0,180,or,repetition,incongruent,4,7
476,j,TRUE,180,0,or,repetition,incongruent,4,7
744,j,TRUE,0,0,mov,switch,congruent,4,7
373,j,TRUE,0,0,mov,repetition,congruent,4,7
863,j,TRUE,0,0,or,switch,congruent,4,7
335,f,TRUE,180,180,mov,switch,congruent,4,7
493,j,TRUE,0,180,mov,repetition,incongruent,4,7
828,f,TRUE,180,180,or,switch,congruent,4,7
514,j,TRUE,0,0,or,repetition,congruent,4,7
516,f,TRUE,180,0,mov,switch,incongruent,4,7
618,f,TRUE,0,180,or,switch,incongruent,4,7
681,j,TRUE,180,0,or,repetition,incongruent,4,7
510,f,TRUE,180,0,mov,switch,incongruent,4,7
472,f,TRUE,180,0,mov,repetition,incongruent,4,7
671,j,TRUE,0,180,mov,repetition,incongruent,4,7
830,j,TRUE,180,0,or,switch,incongruent,4,7
679,f,TRUE,0,180,or,repetition,incongruent,4,7
454,f,TRUE,180,0,mov,switch,incongruent,4,7
491,f,TRUE,180,180,or,switch,congruent,4,7
628,f,TRUE,0,180,or,repetition,incongruent,4,7
475,j,TRUE,0,0,mov,switch,congruent,4,7
464,f,TRUE,180,0,mov,repetition,incongruent,4,7
1222,j,TRUE,180,0,or,switch,incongruent,4,7
493,f,TRUE,180,0,mov,switch,incongruent,4,7
652,f,TRUE,180,180,or,switch,congruent,4,7
390,j,TRUE,0,180,mov,switch,incongruent,4,7
1009,f,TRUE,0,180,or,switch,incongruent,4,7
436,j,TRUE,0,0,mov,switch,congruent,4,7
418,f,TRUE,180,180,mov,repetition,congruent,4,7
887,f,TRUE,180,180,or,switch,congruent,4,7
406,f,TRUE,180,180,mov,switch,congruent,4,7
577,j,TRUE,0,0,or,switch,congruent,4,7
355,f,TRUE,180,180,mov,switch,congruent,4,7
679,j,TRUE,0,180,mov,repetition,incongruent,4,7
484,j,TRUE,0,180,mov,repetition,incongruent,4,7
378,f,TRUE,180,180,mov,repetition,congruent,4,7
523,j,TRUE,0,0,mov,repetition,congruent,4,7
856,f,TRUE,0,180,or,switch,incongruent,4,7
384,j,TRUE,0,0,mov,switch,congruent,4,7
464,f,TRUE,180,0,mov,repetition,incongruent,4,7
386,j,TRUE,0,180,mov,repetition,incongruent,4,7
614,f,TRUE,180,180,mov,repetition,congruent,4,7
421,j,TRUE,0,180,mov,repetition,incongruent,4,7
1101,j,TRUE,0,0,mov,repetition,congruent,4,7
730,j,TRUE,180,0,or,switch,incongruent,4,7
751,j,TRUE,0,0,or,repetition,congruent,4,7
635,j,TRUE,180,0,or,repetition,incongruent,4,7
871,j,TRUE,180,0,or,repetition,incongruent,4,7
877,f,TRUE,0,180,or,repetition,incongruent,4,7
754,f,TRUE,0,180,or,repetition,incongruent,4,7
427,j,TRUE,0,0,mov,switch,congruent,4,7
620,j,TRUE,0,0,or,switch,congruent,4,7
515,f,TRUE,180,180,or,repetition,congruent,4,7
435,j,TRUE,0,0,or,repetition,congruent,4,7
717,f,TRUE,0,180,or,repetition,incongruent,4,7
519,j,TRUE,180,0,or,repetition,incongruent,4,7
429,f,TRUE,180,0,mov,switch,incongruent,4,7
332,j,TRUE,0,0,mov,repetition,congruent,4,7
872,f,TRUE,0,180,or,switch,incongruent,4,7
586,f,TRUE,180,180,or,repetition,congruent,4,7
807,j,TRUE,180,0,or,repetition,incongruent,4,7
1070,j,TRUE,0,0,or,repetition,congruent,4,7
330,f,TRUE,180,180,mov,switch,congruent,4,7
503,f,TRUE,180,0,mov,repetition,incongruent,4,7
414,j,TRUE,0,180,mov,repetition,incongruent,4,7
715,f,TRUE,0,180,or,switch,incongruent,4,7
1112,j,TRUE,0,0,or,repetition,congruent,4,7
460,f,TRUE,180,180,or,repetition,congruent,4,7
526,f,TRUE,180,180,mov,switch,congruent,4,7
563,f,TRUE,180,180,or,switch,congruent,4,7
784,j,TRUE,180,0,or,repetition,incongruent,4,7
795,f,TRUE,180,180,or,repetition,congruent,4,7
382,j,TRUE,0,180,mov,switch,incongruent,4,7
831,j,TRUE,0,0,or,switch,congruent,4,7
390,j,TRUE,0,180,mov,switch,incongruent,4,7
416,j,TRUE,0,0,mov,repetition,congruent,4,7
601,j,TRUE,0,0,or,switch,congruent,4,7
417,f,TRUE,180,180,mov,switch,congruent,4,7
508,j,TRUE,180,0,or,switch,incongruent,4,7
522,f,TRUE,180,0,mov,switch,incongruent,4,7
368,j,TRUE,0,180,mov,repetition,incongruent,4,7
551,j,TRUE,180,0,or,switch,incongruent,4,7
1134,f,TRUE,180,180,or,repetition,congruent,4,7
355,f,TRUE,180,180,mov,null,congruent,4,8
543,f,TRUE,180,180,or,switch,congruent,4,8
373,j,TRUE,0,0,mov,switch,congruent,4,8
356,f,TRUE,180,0,mov,repetition,incongruent,4,8
835,j,TRUE,0,0,or,switch,congruent,4,8
549,f,TRUE,180,180,or,repetition,congruent,4,8
484,j,TRUE,0,180,mov,switch,incongruent,4,8
301,f,FALSE,0,0,mov,repetition,congruent,4,8
552,j,TRUE,0,0,or,switch,congruent,4,8
441,j,TRUE,0,180,mov,switch,incongruent,4,8
620,f,TRUE,0,180,or,switch,incongruent,4,8
881,f,TRUE,0,180,or,repetition,incongruent,4,8
457,j,TRUE,180,0,or,repetition,incongruent,4,8
518,f,TRUE,0,180,or,repetition,incongruent,4,8
560,j,TRUE,0,180,mov,switch,incongruent,4,8
588,j,TRUE,0,0,or,switch,congruent,4,8
501,f,TRUE,180,180,or,repetition,congruent,4,8
443,j,TRUE,0,0,mov,switch,congruent,4,8
556,f,TRUE,0,180,or,switch,incongruent,4,8
504,f,TRUE,0,180,or,repetition,incongruent,4,8
611,j,TRUE,0,0,mov,switch,congruent,4,8
418,j,TRUE,0,180,mov,repetition,incongruent,4,8
417,j,TRUE,0,0,mov,repetition,congruent,4,8
488,f,TRUE,180,180,mov,repetition,congruent,4,8
1023,j,TRUE,180,0,or,switch,incongruent,4,8
447,j,TRUE,0,180,mov,switch,incongruent,4,8
614,j,TRUE,180,0,or,switch,incongruent,4,8
420,f,TRUE,180,180,mov,switch,congruent,4,8
427,f,TRUE,180,0,mov,repetition,incongruent,4,8
563,f,TRUE,0,180,or,switch,incongruent,4,8
1312,j,TRUE,0,0,or,repetition,congruent,4,8
439,f,TRUE,180,180,mov,switch,congruent,4,8
570,j,TRUE,0,0,or,switch,congruent,4,8
523,j,TRUE,180,0,or,repetition,incongruent,4,8
638,f,TRUE,0,180,or,repetition,incongruent,4,8
513,f,TRUE,0,180,or,repetition,incongruent,4,8
616,f,TRUE,0,180,or,repetition,incongruent,4,8
589,j,TRUE,0,180,mov,switch,incongruent,4,8
369,f,TRUE,180,180,mov,repetition,congruent,4,8
459,f,TRUE,180,180,or,switch,congruent,4,8
372,f,TRUE,180,180,mov,switch,congruent,4,8
358,f,TRUE,180,0,mov,repetition,incongruent,4,8
531,f,TRUE,180,180,or,switch,congruent,4,8
498,f,TRUE,180,180,or,repetition,congruent,4,8
371,j,TRUE,0,0,mov,switch,congruent,4,8
599,j,TRUE,0,0,or,switch,congruent,4,8
551,j,TRUE,0,0,mov,switch,congruent,4,8
397,f,TRUE,180,0,mov,repetition,incongruent,4,8
586,f,TRUE,0,180,or,switch,incongruent,4,8
342,f,TRUE,180,0,mov,switch,incongruent,4,8
564,f,TRUE,180,180,or,switch,congruent,4,8
556,f,TRUE,180,0,mov,switch,incongruent,4,8
1029,j,TRUE,180,0,or,switch,incongruent,4,8
757,f,TRUE,0,180,or,repetition,incongruent,4,8
502,j,TRUE,0,0,mov,switch,congruent,4,8
404,f,TRUE,180,0,mov,repetition,incongruent,4,8
617,j,TRUE,180,0,or,switch,incongruent,4,8
460,j,TRUE,0,0,mov,switch,congruent,4,8
643,f,TRUE,180,180,mov,repetition,congruent,4,8
562,j,FALSE,180,0,mov,repetition,incongruent,4,8
441,f,TRUE,180,0,mov,repetition,incongruent,4,8
767,j,TRUE,0,180,mov,repetition,incongruent,4,8
425,j,TRUE,0,180,mov,repetition,incongruent,4,8
613,f,TRUE,180,180,or,switch,congruent,4,8
699,j,TRUE,180,0,or,repetition,incongruent,4,8
820,f,TRUE,180,180,or,repetition,congruent,4,8
456,j,TRUE,0,0,mov,switch,congruent,4,8
594,j,TRUE,180,0,or,switch,incongruent,4,8
505,f,TRUE,180,180,or,repetition,congruent,4,8
436,j,TRUE,0,180,mov,switch,incongruent,4,8
381,j,TRUE,0,0,mov,repetition,congruent,4,8
479,f,TRUE,180,180,or,switch,congruent,4,8
394,f,TRUE,180,180,mov,switch,congruent,4,8
484,j,TRUE,180,0,or,switch,incongruent,4,8
439,f,TRUE,0,180,or,repetition,incongruent,4,8
435,j,TRUE,180,0,or,repetition,incongruent,4,8
391,j,TRUE,0,180,mov,switch,incongruent,4,8
403,j,TRUE,0,0,mov,repetition,congruent,4,8
615,f,TRUE,180,0,mov,repetition,incongruent,4,8
388,f,TRUE,180,180,mov,repetition,congruent,4,8
391,f,TRUE,180,0,mov,repetition,incongruent,4,8
863,j,TRUE,0,0,or,switch,congruent,4,8
674,j,TRUE,0,0,or,repetition,congruent,4,8
511,f,TRUE,180,180,or,repetition,congruent,4,8
690,j,TRUE,0,0,or,repetition,congruent,4,8
679,j,TRUE,180,0,or,repetition,incongruent,4,8
377,j,TRUE,0,180,mov,switch,incongruent,4,8
311,f,TRUE,180,0,mov,repetition,incongruent,4,8
627,j,TRUE,180,0,or,switch,incongruent,4,8
728,j,TRUE,0,0,or,repetition,congruent,4,8
564,j,TRUE,0,0,or,repetition,congruent,4,8
384,f,TRUE,180,180,mov,switch,congruent,4,8
332,f,TRUE,180,180,mov,repetition,congruent,4,8
440,j,TRUE,0,180,mov,repetition,incongruent,4,8
386,f,TRUE,180,180,mov,repetition,congruent,4,8
758,j,TRUE,0,0,or,switch,congruent,4,8
570,j,TRUE,180,0,or,null,incongruent,4,9
381,f,TRUE,180,180,mov,switch,congruent,4,9
434,j,TRUE,0,0,mov,repetition,congruent,4,9
856,j,TRUE,0,0,or,switch,congruent,4,9
561,j,TRUE,0,0,or,repetition,congruent,4,9
376,j,TRUE,0,180,mov,switch,incongruent,4,9
863,f,TRUE,0,180,or,switch,incongruent,4,9
523,j,TRUE,0,0,mov,switch,congruent,4,9
384,f,TRUE,180,180,mov,repetition,congruent,4,9
437,j,TRUE,0,180,mov,repetition,incongruent,4,9
